"id"	"name"	"numberlinks"	"school"	"major"	"subject_code"	"instructors"	"updated_at"	"category"	"lang"	"target_students_from"	"target_year"	"elecCompul"	"unit"	"year"	"quarter"	"day_time"	"classroom"	"area"
21705413	"メディアサイエンス演習Ⅰ"	"[\"DES-MED2541J\"]"	"DES"	"MED"	"2541J"	"[\"妹尾　武治\"]"	"2021-03-29T05:26:39.524Z"	"コース演習科目 (PBL)　Course Seminar Subjects"	"英語及び日本語を併用（E/J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"冬学期"	"[[\"木曜日\",\"３時限\"],[\"木曜日\",\"４時限\"]]"	"7号館ｼｱﾀｰﾙｰﾑ/ 7 building 1F Theater room"	"大橋地区"
21700501	"メディア情報処理（2019年度以前入学者対象）"	"[\"DES-AID3521J\"]"	"DES"	"AID"	"3521J"	"[\"高木　英行\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"芸術工学部　芸術情報設計学科　Department of Art and Information Design"	"学部3年　Undergraduate third grade"	1	2	2021	"春学期"	"[[\"月曜日\",\"４時限\"],[\"月曜日\",\"５時限\"]]"	"遠隔　/　Online"	"大橋地区"
21704407	"メディア情報処理（2020年度入学者対象）"	"[\"DES-MED2321J\"]"	"DES"	"MED"	"2321J"	"[\"小野　直樹\"]"	"2021-05-26T05:47:23.680Z"	"コース専門科目　Course Specialized Subjects"	"英語及び日本語を併用（E/J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"春学期"	"[[\"月曜日\",\"２時限\"],[\"水曜日\",\"２時限\"]]"	"531"	"大橋地区"
21705401	"メディアデザイン概論Ⅰ"	"[\"DES-MED1111J\"]"	"DES"	"MED"	"1111J"	"[\"伊原　久裕\",\"金　大雄\",\"工藤　真生\",\"知足　美加子\",\"松隈　浩之\",\"森本　有紀\",\"藤　紀里子\",\"石井　達郎\"]"	"2021-05-28T07:14:22.912Z"	"コース基礎科目　Course Fundamental Subjects"	"日本語（J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部1年　Undergraduate first grade"	1	1	2021	"秋学期"	"[[\"月曜日\",\"５時限\"]]"	"未定/　TBA"	"伊都地区"
21704401	"メディアデザイン概論Ⅲ"	"[\"DES-MED2113J\"]"	"DES"	"MED"	"2113J"	"[\"麻生　典\",\"大島　久雄\",\"須長　正治\",\"妹尾　武治\",\"吉村　理一\",\"冬野　美晴\"]"	"2021-05-12T06:27:20.943Z"	"コース基礎科目　Course Fundamental Subjects"	"日本語（J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	3	1	2021	"春学期"	"[[\"木曜日\",\"１時限\"]]"	"524"	"大橋地区"
21705402	"メディアデザイン概論Ⅱ"	"[\"DES-IND1412J\"]"	"DES"	"IND"	"1412J"	"[\"井上　光平\",\"小野　直樹\",\"牛尼　剛聡\",\"竹之内　和樹\",\"鶴野　玲治\",\"原　健二\"]"	"2021-11-05T04:14:30.953Z"	"コース基礎科目　Course Fundamental Subjects"	"日本語（J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部1年　Undergraduate first grade"	1	1	2021	"冬学期"	"[[\"月曜日\",\"５時限\"]]"	"未定/　TBA"	"伊都地区"
21704402	"メディア表現基礎"	"[\"DES-MED2121J\"]"	"DES"	"MED"	"2121J"	"[\"石井　達郎\",\"工藤　真生\",\"藤　紀里子\",\"松隈　浩之\",\"森本　有紀\"]"	"2021-05-17T05:43:43.384Z"	"コース基礎科目　Course Fundamental Subjects"	"英語及び日本語を併用（E/J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	3	2	2021	"春学期"	"[[\"水曜日\",\"４時限\"],[\"水曜日\",\"５時限\"]]"	"531"	"大橋地区"
21704403	"メディアプログラミング"	"[\"DES-MED2131J\"]"	"DES"	"MED"	"2131J"	"[\"牛尼　剛聡\",\"井上　光平\",\"小野　直樹\",\"竹之内　和樹\",\"鶴野　玲治\",\"原　健二\"]"	"2021-05-25T03:31:43.947Z"	"コース基礎科目　Course Fundamental Subjects"	"英語及び日本語を併用（E/J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	3	2	2021	"春学期"	"[[\"金曜日\",\"２時限\"],[\"金曜日\",\"３時限\"]]"	"7号館3階　コンピュータ室，情報基盤室第1実習室／ 7 building 3F Mac room,Computing and communications center Branch in the ohashiarea training room1"	"大橋地区"
21705212	"ライフスケープデザイン概論"	"[\"DES-IND2241J\"]"	"DES"	"IND"	"2241J"	"[\"秋田　直繁\",\"清須美　匡洋\",\"齋藤　俊文\",\"曽我部　春香\"]"	"2021-05-25T07:31:49.240Z"	"コース基礎科目　Course Fundamental Subjects"	"日本語（J）"	"芸術工学部　インダストリアルデザインコース　Industrial Design Course"	"学部2年　Undergraduate second grade"	3	1	2021	"秋学期"	"[[\"火曜日\",\"５時限\"]]"	"7号館ﾜｰｸｼｮｯﾌﾟ室／7 building 1F Workshop room"	"大橋地区"
21705204	"ライフスケープデザイン実践論"	"[\"DES-IND2242J\"]"	"DES"	"IND"	"2242J"	"[\"秋田　直繁\",\"清須美　匡洋\",\"齋藤　俊文\",\"曽我部　春香\"]"	"2021-05-25T07:32:08.395Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　インダストリアルデザインコース　Industrial Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"冬学期"	"[[\"火曜日\",\"５時限\"]]"	"7号館ﾜｰｸｼｮｯﾌﾟ室／7 building 1F Workshop room"	"大橋地区"
21705206	"ライフスケープデザイン論・演習Ⅰ"	"[\"DES-IND2241J\"]"	"DES"	"IND"	"2241J"	"[\"曽我部　春香\",\"秋田　直繁\",\"清須美　匡洋\",\"齋藤　俊文\"]"	"2021-05-25T07:30:49.108Z"	"コース演習科目 (PBL)　Course Seminar Subjects"	"日本語（J）"	"芸術工学部　インダストリアルデザインコース　Industrial Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"秋学期"	"[[\"木曜日\",\"３時限\"],[\"木曜日\",\"４時限\"]]"	"7号館ﾜｰｸｼｮｯﾌﾟ室／7 building 1F Workshop room"	"大橋地区"
21705211	"ライフスケープデザイン論・演習Ⅱ"	"[\"DES-IND2242J\"]"	"DES"	"IND"	"2242J"	"[\"曽我部　春香\",\"秋田　直繁\",\"清須美　匡洋\",\"齋藤　俊文\"]"	"2021-05-25T07:31:28.231Z"	"コース演習科目 (PBL)　Course Seminar Subjects"	"日本語（J）"	"芸術工学部　インダストリアルデザインコース　Industrial Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"冬学期"	"[[\"木曜日\",\"３時限\"],[\"木曜日\",\"４時限\"]]"	"7号館ﾜｰｸｼｮｯﾌﾟ室／7 building 1F Workshop room"	"大橋地区"
21700105	"ランドスケーププロジェクト"	"[\"DES-END3491W\"]"	"DES"	"END"	"3491W"	"[\"髙取　千佳\",\"包清　博之\",\"朝廣　和夫\"]"		"専攻教育科目　Specialized Education"	"英語及び日本語を併用（E/J）"	"芸術工学部　環境設計学科　Department of Environmental Design"	"学部3年　Undergraduate third grade"	3	4	2021	"前期"	"[[\"金曜日\",\"３時限\"],[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"2号館2Ｆ製図室 /　2building 2F drafting room"	"大橋地区"
21705109	"緑地環境設計論"	"[\"DES-END2221J\"]"	"DES"	"END"	"2221J"	"[\"朝廣　和夫\",\"包清　博之\"]"	"2022-01-31T05:26:41.090Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"後期"	"[[\"火曜日\",\"２時限\"]]"	"532"	"大橋地区"
21700407	"輪講"	"[\"DES-ACD4861J\"]"	"DES"	"ACD"	"4861J"	"[\"矢向　正人\",\"上田　和夫\",\"尾本　章\",\"鏑木　時彦\",\"河原　一彦\",\"鮫島　俊哉\",\"城　一裕\",\"高田　正幸\",\"中村　美亜\",\"長津　結一郎\",\"西田　紘子\",\"山内　勝也\",\"レメイン，Ｇ．Ｂ．\",\"若宮　幸平\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"芸術工学部　音響設計学科　Department of Acoustic Design"	"学部4年　Undergraduate fourth grade"	3	2	2021	"前期"	"[[\"木曜日\",\"５時限\"]]"	"321"	"大橋地区"
21702109	"歴史環境実習"	"[\"DES-END3802W\"]"	"DES"	"END"	"3802W"	"[\"加藤　悠希\",\"福島　綾子\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"芸術工学部　環境設計学科　Department of Environmental Design"	"学部3年　Undergraduate third grade"	1	1	2021	"後期集中"	"[[\"その他\",\"その他\"]]"	"未定／TBA"	"大橋地区"
21702101	"歴史環境設計論"	"[\"DES-END3362J\"]"	"DES"	"END"	"3362J"	"[\"加藤　悠希\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"芸術工学部　環境設計学科　Department of Environmental Design"	"学部3年　Undergraduate third grade"	1	2	2021	"秋学期"	"[[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"521"	"大橋地区"
21705313	"アート・デザイン・ライティング演習"	"[\"DES-DFT2531J\"]"	"DES"	"DFT"	"2531J"	"[\"池田　美奈子\"]"	"2021-05-27T13:20:43.421Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	1	1	2021	"冬学期"	"[[\"火曜日\",\"４時限\"]]"	"512"	"大橋地区"
21704060	"ウェブサービスデザイン"	"[\"DES-DFT3331J\",\"DES-MED2312J\"]"	"DES"	"DFT"	"3331J"	"[\"牛尼　剛聡\"]"	"2021-06-10T06:11:29.020Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース/メディアデザインコース　Design Futures Course/Media Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"夏学期"	"[[\"水曜日\",\"５時限\"],[\"木曜日\",\"５時限\"]]"	"524"	"大橋地区"
21705511	"音響機器論"	"[\"DES-ACD2332J\"]"	"DES"	"ACD"	"2332J"	"[\"河原　一彦\"]"	"2021-12-03T06:10:13.014Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　音響設計コース　Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"冬学期"	"[[\"月曜日\",\"５時限\"],[\"木曜日\",\"２時限\"]]"	"322"	"大橋地区"
21705512	"環境音響構成"	"[\"DES-ACD2232J\"]"	"DES"	"ACD"	"2232J"	"[\"山内　勝也\"]"	"2021-12-01T23:24:58.495Z"	"コース演習科目 (PBL)　Course Seminar Subjects"	"日本語（J）"	"芸術工学部　音響設計コース　Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"冬学期"	"[[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"322"	"大橋地区"
21705108	"環境構法論"	"[\"DES-END2341J\"]"	"DES"	"END"	"2341J"	"[\"井上　朝雄\"]"	"2022-01-31T05:30:14.566Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"冬学期"	"[[\"水曜日\",\"３時限\"],[\"水曜日\",\"４時限\"]]"	"512"	"大橋地区"
21704109	"環境材料論Ⅱ"	"[\"DES-END2522J\"]"	"DES"	"END"	"2522J"	"[\"土屋　潤\"]"	"2022-01-04T04:08:35.266Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"夏学期"	"[[\"火曜日\",\"２時限\"]]"	"533"	"大橋地区"
21704062	"環境社会デザイン論"	"[\"DES-END2121J\",\"DES-DFT2221W\"]"	"DES"	"END"	"2121J"	"[\"近藤　加代子\"]"	"2021-04-06T08:05:08.798Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース/未来構想デザインコース　Environmental Design Course/Design Futures Course"	"学部2年　Undergraduate second grade"	1	1	2021	"春学期"	"[[\"木曜日\",\"４時限\"]]"	"512"	"大橋地区"
21704105	"環境調整システム論"	"[\"DES-END2611J\"]"	"DES"	"END"	"2611J"	"[\"川本　陽一\"]"	"2022-01-13T02:09:29.753Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"春学期"	"[[\"金曜日\",\"３時限\"],[\"金曜日\",\"４時限\"]]"	"512"	"大橋地区"
21705209	"環境人間工学（2020年度入学者対象）"	"[\"DES-IND2141J\"]"	"DES"	"IND"	"2141J"	"[\"前田　享史\"]"	"2021-04-06T06:07:40.059Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　インダストリアルデザインコース　Industrial Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"冬学期"	"[[\"月曜日\",\"３時限\"]]"	"512"	"大橋地区"
21705105	"環境保全論"	"[\"DES-END2211J\"]"	"DES"	"END"	"2211J"	"[\"朝廣　和夫\"]"	"2021-12-27T09:20:05.633Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"秋学期"	"[[\"金曜日\",\"１時限\"],[\"金曜日\",\"２時限\"]]"	"531"	"大橋地区"
21704209	"感性科学（2020年度入学者対象）"	"[\"DES-IND2151J\"]"	"DES"	"IND"	"2151J"	"[\"樋口　重和\"]"	"2021-05-29T05:12:33.571Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　インダストリアルデザインコース　Industrial Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"前期集中"	"[[\"その他\",\"その他\"]]"	"未定／TBA"	"大橋地区"
21704405	"芸術論"	"[\"DES-MED2231J\"]"	"DES"	"MED"	"2231J"	"[\"知足　美加子\"]"	"2021-05-27T07:17:00.183Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"春学期"	"[[\"木曜日\",\"５時限\"]]"	"531"	"大橋地区"
21705104	"建築デザイン計画論"	"[\"DES-END2311J\"]"	"DES"	"END"	"2311J"	"[\"田上　健一\"]"	"2022-01-31T05:08:08.799Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"秋学期"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"521"	"大橋地区"
21705110	"建築法規"	"[\"DES-END2361J\"]"	"DES"	"END"	"2361J"	"[\"田上　健一\"]"	"2022-01-31T05:49:57.608Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"冬学期"	"[[\"木曜日\",\"４時限\"]]"	"521"	"大橋地区"
21704411	"コンテンツ工学"	"[\"DES-MED2322J\"]"	"DES"	"MED"	"2322J"	"[\"井上　光平\"]"	"2021-05-25T03:26:30.102Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"夏学期"	"[[\"月曜日\",\"２時限\"],[\"木曜日\",\"１時限\"]]"	"524"	"大橋地区"
21705411	"コンテンツデザイン演習Ⅱ"	"[\"DES-MED2571J\"]"	"DES"	"MED"	"2571J"	"[\"松隈　浩之\"]"	"2021-09-29T03:08:07.702Z"	"コース演習科目 (PBL)　Course Seminar Subjects"	"日本語（J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"冬学期"	"[[\"水曜日\",\"３時限\"],[\"水曜日\",\"４時限\"]]"	"521"	"大橋地区"
21705062	"質的社会調査法"	"[\"DES-DFT2241J\",\"DES-ACD2322J\"]"	"DES"	"DFT"	"2241J"	"[\"長津　結一郎\"]"	"2021-05-26T00:25:36.100Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース/音響設計コース　Design Futures Course/Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"冬学期"	"[[\"水曜日\",\"３時限\"]]"	"322"	"大橋地区"
21704510	"収音音響構成"	"[\"DES-ACD2231J\"]"	"DES"	"ACD"	"2231J"	"[\"山内　勝也\"]"	"2021-04-16T07:35:59.963Z"	"コース演習科目 (PBL)　Course Seminar Subjects"	"日本語（J）"	"芸術工学部　音響設計コース　Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"夏学期"	"[[\"火曜日\",\"３時限\"],[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"322"	"大橋地区"
21705319	"情報科学Ⅰ"	"[\"DES-DFT1311W\"]"	"DES"	"DFT"	"1311W"	"[\"丸山　修\"]"	"2021-11-07T11:02:23.145Z"	"コース基礎科目　Course Fundamental Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	3	1	2021	"秋学期"	"[[\"木曜日\",\"２時限\"]]"	"511"	"大橋地区"
21705314	"情報科学Ⅱ"	"[\"DES-DFT2312W\"]"	"DES"	"DFT"	"2312W"	"[\"丸山　修\"]"	"2021-10-07T00:01:54.566Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	1	1	2021	"冬学期"	"[[\"木曜日\",\"２時限\"]]"	"511"	"大橋地区"
21704311	"身体表現演習Ⅱ"	"[\"DES-DFT2122J\"]"	"DES"	"DFT"	"2122J"	"[\"長津　結一郎\"]"	"2021-07-09T23:31:08.039Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	1	1	2021	"前期集中"	"[[\"その他\",\"その他\"]]"	"未定／TBA"	"大橋地区"
21705506	"西洋音楽史"	"[\"DES-ACD2323J\"]"	"DES"	"ACD"	"2323J"	"[\"西田　紘子\"]"	"2021-09-21T04:50:58.791Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　音響設計コース　Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"秋学期"	"[[\"月曜日\",\"５時限\"],[\"木曜日\",\"４時限\"]]"	"322"	"大橋地区"
21704413	"造形表現演習"	"[\"DES-MED2561J\"]"	"DES"	"MED"	"2561J"	"[\"知足　美加子\"]"	"2021-05-27T07:19:05.757Z"	"コース演習科目 (PBL)　Course Seminar Subjects"	"日本語（J）"	"芸術工学部　メディアデザインコース　Media Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"夏学期"	"[[\"金曜日\",\"３時限\"],[\"金曜日\",\"４時限\"]]"	"工作工房（１Ｆ総合作業室,２Ｆ溶接作業室,３Ｆ造形教室）／Desgin Workshop 1F,2F,3F"	"大橋地区"
21705505	"ディジタル信号処理"	"[\"DES-ACD2117J\"]"	"DES"	"ACD"	"2117J"	"[\"吉永　幸靖\"]"	"2021-10-05T02:26:34.887Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　音響設計コース　Acoustic Design Course"	"学部2年　Undergraduate second grade"	3	2	2021	"秋学期"	"[[\"火曜日\",\"５時限\"],[\"木曜日\",\"２時限\"]]"	"322"	"大橋地区"
21705061	"データ解析"	"[\"DES-END2141J\",\"DES-IND2161J\",\"DES-DFT2321J\",\"DES-ACD2314J\"]"	"DES"	"END"	"2141J"	"[\"澤井　賢一\"]"	"2021-06-01T07:33:22.723Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース/インダストリアルデザインコース/未来構想デザインコース/音響設計コース　Environmental Design Course/Industrial Design Course/Design Futures Course/Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"秋学期"	"[[\"月曜日\",\"１時限\"]]"	"遠隔／Online"	"大橋地区"
21704307	"デザインスケッチ"	"[\"DES-DFT1111J\"]"	"DES"	"DFT"	"1111J"	"[\"尾方　義人\"]"	"2021-04-12T14:08:00.098Z"	"コース基礎科目　Course Fundamental Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	3	1	2021	"夏学期"	"[[\"木曜日\",\"４時限\"]]"	"512"	"大橋地区"
21704312	"デザイン哲学"	"[\"DES-DFT2511J\"]"	"DES"	"DFT"	"2511J"	"[\"古賀　徹\"]"	"2021-05-28T05:48:56.421Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	1	1	2021	"夏学期"	"[[\"火曜日\",\"２時限\"]]"	"525"	"大橋地区"
21704501	"電気工学"	"[\"DES-ACD2312J\"]"	"DES"	"ACD"	"2312J"	"[\"鮫島　俊哉\"]"	"2021-05-25T09:51:22.385Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　音響設計コース　Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"前期"	"[[\"月曜日\",\"５時限\"]]"	"525"	"大橋地区"
21705502	"電子工学"	"[\"DES-ACD2313J\"]"	"DES"	"ACD"	"2313J"	"[\"河原　一彦\"]"	"2021-09-27T04:13:55.475Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　音響設計コース　Acoustic Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"後期"	"[[\"金曜日\",\"１時限\"]]"	"524"	"大橋地区"
21704110	"都市環境設計論"	"[\"DES-END2321J\"]"	"DES"	"END"	"2321J"	"[\"髙取　千佳\"]"	"2022-01-31T04:34:51.096Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	2	2021	"前期"	"[[\"木曜日\",\"３時限\"]]"	"533"	"大橋地区"
21705312	"表象文化論"	"[\"DES-DFT2531J\"]"	"DES"	"DFT"	"2531J"	"[\"中村　美亜\"]"	"2021-10-06T09:05:53.963Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	1	1	2021	"後期集中"	"[[\"その他\",\"その他\"]]"	"未定／TBA"	"大橋地区"
21704306	"未来デザイン方法論"	"[\"DES-DFT2621J\"]"	"DES"	"DFT"	"2621J"	"[\"尾方　義人\"]"	"2021-04-12T22:10:59.000Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　未来構想デザインコース　Design Futures Course"	"学部2年　Undergraduate second grade"	1	1	2021	"春学期"	"[[\"火曜日\",\"５時限\"]]"	"531"	"大橋地区"
21704106	"緑地環境実習"	"[\"DES-END2851J\"]"	"DES"	"END"	"2851J"	"[\"朝廣　和夫\"]"	"2021-12-27T09:08:15.541Z"	"コース専門科目　Course Specialized Subjects"	"日本語（J）"	"芸術工学部　環境設計コース　Environmental Design Course"	"学部2年　Undergraduate second grade"	1	1	2021	"前期集中"	"[[\"その他\",\"その他\"]]"	"Moodleにて確認　/Ｃｈｅｃｋ　Moodle"	"大橋地区"
